id,file_name,is_malicious
45034,201705_19265,0
45035,201705_19266,0
45036,201705_19267,0
45037,201705_19268,0
45038,201705_19269,1
45039,201705_19270,0
45040,201705_19271,0
45041,201705_19272,1
45042,201705_19273,1
45043,201705_19274,0
45044,201705_19275,0
45045,201705_19276,0
45046,201705_19277,0
45047,201705_19278,0
45048,201705_19279,1
45049,201705_19280,1
45050,201705_19281,0
45051,201705_19282,0
45052,201705_19283,0
45053,201705_19284,1
45054,201705_19285,1
45055,201705_19286,0
45056,201705_19287,1
45057,201705_19288,0
45058,201705_19289,0
45059,201705_19290,1
45060,201705_19291,1
45061,201705_19292,1
45062,201705_19293,1
45063,201705_19294,1
45064,201705_19295,0
45065,201705_19296,0
45066,201705_19297,0
45067,201705_19298,0
45068,201705_19299,0
45069,201705_19300,0
45070,201705_19301,0
45071,201705_19302,1
45072,201705_19303,0
45073,201705_19304,1
45074,201705_19305,1
45075,201705_19306,1
45076,201705_19307,1
45077,201705_19308,1
45078,201705_19309,1
45079,201705_19310,1
45080,201705_19311,1
45081,201705_19312,1
45082,201705_19313,0
45083,201705_19314,0
45084,201705_19315,1
45085,201705_19316,0
45086,201705_19317,1
45087,201705_19318,1
45088,201705_19319,0
45089,201705_19320,1
45090,201705_19321,1
45091,201705_19322,0
45092,201705_19323,0
45093,201705_19324,0
45094,201705_19325,0
45095,201705_19326,0
45096,201705_19327,1
45097,201705_19328,1
45098,201705_19329,0
45099,201705_19330,0
45100,201705_19331,0
45101,201705_19332,0
45102,201705_19333,0
45103,201705_19334,1
45104,201705_19335,0
45105,201705_19336,0
45106,201705_19337,1
45107,201705_19338,1
45108,201705_19339,1
45109,201705_19340,1
45110,201705_19341,1
45111,201705_19342,1
45112,201705_19343,0
45113,201705_19344,0
45114,201705_19345,0
45115,201705_19346,0
45116,201705_19347,0
45117,201705_19348,0
45118,201705_19349,0
45119,201705_19350,0
45120,201705_19351,0
45121,201705_19352,0
45122,201705_19353,1
45123,201705_19354,0
45124,201705_19355,0
45125,201705_19356,0
45126,201705_19357,0
45127,201705_19358,0
45128,201705_19359,0
45129,201705_19360,0
45130,201705_19361,0
45131,201705_19362,0
45132,201705_19363,0
45133,201705_19364,0
45134,201705_19365,0
45135,201705_19366,0
45136,201705_19367,0
45137,201705_19368,0
45138,201705_19369,1
45139,201705_19370,0
45140,201705_19371,0
45141,201705_19372,0
45142,201705_19373,0
45143,201705_19374,0
45144,201705_19375,0
45145,201705_19376,0
45146,201705_19377,0
45147,201705_19378,0
45148,201705_19379,1
45149,201705_19380,0
45150,201705_19381,0
45151,201705_19382,0
45152,201705_19383,0
45153,201705_19384,0
45154,201705_19385,0
45155,201705_19386,1
45156,201705_19387,1
45157,201705_19388,0
45158,201705_19389,0
45159,201705_19390,1
45160,201705_19391,0
45161,201705_19392,0
45162,201705_19393,1
45163,201705_19394,0
45164,201705_19395,0
45165,201705_19396,0
45166,201705_19397,0
45167,201705_19398,0
45168,201705_19399,0
45169,201705_19400,0
45170,201705_19401,0
45171,201705_19402,0
45172,201705_19403,0
45173,201705_19404,1
45174,201705_19405,0
45175,201705_19406,0
45176,201705_19407,1
45177,201705_19408,0
45178,201705_19409,1
45179,201705_19410,1
45180,201705_19411,1
45181,201705_19412,0
45182,201705_19413,1
45183,201705_19414,1
45184,201705_19415,1
45185,201705_19416,1
45186,201705_19417,1
45187,201705_19418,1
45188,201705_19419,0
45189,201705_19420,0
45190,201705_19421,1
45191,201705_19422,1
45192,201705_19423,0
45193,201705_19424,0
45194,201705_19425,0
45195,201705_19426,1
45196,201705_19427,0
45197,201705_19428,0
45198,201705_19429,0
45199,201705_19430,0
45200,201705_19431,1
45201,201705_19432,0
45202,201705_19433,0
45203,201705_19434,1
45204,201705_19435,0
45205,201705_19436,1
45206,201705_19437,0
45207,201705_19438,1
45208,201705_19439,0
45209,201705_19440,0
45210,201705_19441,1
45211,201705_19442,1
45212,201705_19443,1
45213,201705_19444,0
45214,201705_19445,1
45215,201705_19446,0
45216,201705_19447,1
45217,201705_19448,1
45218,201705_19449,1
45219,201705_19450,0
45220,201705_19451,0
45221,201705_19452,0
45222,201705_19453,1
45223,201705_19454,0
45224,201705_19455,0
45225,201705_19456,1
45226,201705_19457,0
45227,201705_19458,0
45228,201705_19459,0
45229,201705_19460,0
45230,201705_19461,1
45231,201705_19462,0
45232,201705_19463,0
45233,201705_19464,1
45234,201705_19465,0
45235,201705_19466,0
45236,201705_19467,0
45237,201705_19468,0
45238,201705_19469,0
45239,201705_19470,0
45240,201705_19471,0
45241,201705_19472,0
45242,201705_19473,0
45243,201705_19474,1
45244,201705_19475,1
45245,201705_19476,0
45246,201705_19477,0
45247,201705_19478,1
45248,201705_19479,1
45249,201705_19480,1
45250,201705_19481,0
45251,201705_19482,1
45252,201705_19483,1
45253,201705_19484,0
45254,201705_19485,1
45255,201705_19486,1
45256,201705_19487,0
45257,201705_19488,0
45258,201705_19489,0
45259,201705_19490,0
45260,201705_19491,0
45261,201705_19492,0
45262,201705_19493,0
45263,201705_19494,0
45264,201705_19495,1
45265,201705_19496,0
45266,201705_19497,0
45267,201705_19498,0
45268,201705_19499,0
45269,201705_19500,1
45270,201705_19501,1
45271,201705_19502,1
45272,201705_19503,0
45273,201705_19504,1
45274,201705_19505,0
45275,201705_19506,0
45276,201705_19507,0
45277,201705_19508,0
45278,201705_19509,0
45279,201705_19510,0
45280,201705_19511,0
45281,201705_19512,1
45282,201705_19513,0
45283,201705_19514,0
45284,201705_19515,1
45285,201705_19516,0
45286,201705_19517,1
45287,201705_19518,0
45288,201705_19519,0
45289,201705_19520,0
45290,201705_19521,0
45291,201705_19522,1
45292,201705_19523,0
45293,201705_19524,1
45294,201705_19525,0
45295,201705_19526,0
45296,201705_19527,0
45297,201705_19528,0
45298,201705_19529,1
45299,201705_19530,1
45300,201705_19531,0
45301,201705_19532,0
45302,201705_19533,0
45303,201705_19534,0
45304,201705_19535,1
45305,201705_19536,0
45306,201705_19537,1
45307,201705_19538,1
45308,201705_19539,1
45309,201705_19540,1
45310,201705_19541,1
45311,201705_19542,0
45312,201705_19543,0
45313,201705_19544,1
45314,201705_19545,0
45315,201705_19546,1
45316,201705_19547,1
45317,201705_19548,1
45318,201705_19549,0
45319,201705_19550,1
45320,201705_19551,1
45321,201705_19552,0
45322,201705_19553,1
45323,201705_19554,0
45324,201705_19555,1
45325,201705_19556,0
45326,201705_19557,1
45327,201705_19558,0
45328,201705_19559,0
45329,201705_19560,1
45330,201705_19561,1
45331,201705_19562,1
45332,201705_19563,1
45333,201705_19564,1
45334,201705_19565,0
45335,201705_19566,1
45336,201705_19567,1
45337,201705_19568,1
45338,201705_19569,0
45339,201705_19570,0
45340,201705_19571,0
45341,201705_19572,1
45342,201705_19573,0
45343,201705_19574,1
45344,201705_19575,1
45345,201705_19576,0
45346,201705_19577,0
45347,201705_19578,1
45348,201705_19579,1
45349,201705_19580,1
45350,201705_19581,1
45351,201705_19582,0
45352,201705_19583,0
45353,201705_19584,1
45354,201705_19585,0
45355,201705_19586,0
45356,201705_19587,0
45357,201705_19588,1
45358,201705_19589,0
45359,201705_19590,0
45360,201705_19591,0
45361,201705_19592,0
45362,201705_19593,0
45363,201705_19594,0
45364,201705_19595,0
45365,201705_19596,1
45366,201705_19597,0
45367,201705_19598,0
45368,201705_19599,1
45369,201705_19600,1
45370,201705_19601,0
45371,201705_19602,0
45372,201705_19603,0
45373,201705_19604,0
45374,201705_19605,1
45375,201705_19606,0
45376,201705_19607,0
45377,201705_19608,0
45378,201705_19609,1
45379,201705_19610,1
45380,201705_19611,0
45381,201705_19612,0
45382,201705_19613,1
45383,201705_19614,0
45384,201705_19615,0
45385,201705_19616,1
45386,201705_19617,1
45387,201705_19618,0
45388,201705_19619,1
45389,201705_19620,0
45390,201705_19621,0
45391,201705_19622,0
45392,201705_19623,1
45393,201705_19624,1
45394,201705_19625,0
45395,201705_19626,0
45396,201705_19627,0
45397,201705_19628,1
45398,201705_19629,1
45399,201705_19630,1
45400,201705_19631,1
45401,201705_19632,0
45402,201705_19633,0
45403,201705_19634,0
45404,201705_19635,1
45405,201705_19636,0
45406,201705_19637,1
45407,201705_19638,0
45408,201705_19639,0
45409,201705_19640,0
45410,201705_19641,1
45411,201705_19642,0
45412,201705_19643,1
45413,201705_19644,1
45414,201705_19645,1
45415,201705_19646,0
45416,201705_19647,0
45417,201705_19648,0
45418,201705_19649,0
45419,201705_19650,1
45420,201705_19651,0
45421,201705_19652,0
45422,201705_19653,1
45423,201705_19654,1
45424,201705_19655,0
45425,201705_19656,0
45426,201705_19657,0
45427,201705_19658,0
45428,201705_19659,0
45429,201705_19660,0
45430,201705_19661,0
45431,201705_19662,1
45432,201705_19663,1
45433,201705_19664,0
45434,201705_19665,0
45435,201705_19666,0
45436,201705_19667,0
45437,201705_19668,0
45438,201705_19669,0
45439,201705_19670,0
45440,201705_19671,1
45441,201705_19672,0
45442,201705_19673,0
45443,201705_19674,0
45444,201705_19675,0
45445,201705_19676,0
45446,201705_19677,1
45447,201705_19678,0
45448,201705_19679,1
45449,201705_19680,1
45450,201705_19681,0
45451,201705_19682,0
45452,201705_19683,0
45453,201705_19684,0
45454,201705_19685,1
45455,201705_19686,1
45456,201705_19687,1
45457,201705_19688,1
45458,201705_19689,1
45459,201705_19690,0
45460,201705_19691,1
45461,201705_19692,0
45462,201705_19693,0
45463,201705_19694,0
45464,201705_19695,1
45465,201705_19696,1
45466,201705_19697,0
45467,201705_19698,0
45468,201705_19699,0
45469,201705_19700,0
45470,201705_19701,1
45471,201705_19702,0
45472,201705_19703,1
45473,201705_19704,1
45474,201705_19705,1
45475,201705_19706,0
45476,201705_19707,1
45477,201705_19708,1
45478,201705_19709,0
45479,201705_19710,0
45480,201705_19711,1
45481,201705_19712,0
45482,201705_19713,1
45483,201705_19714,1
45484,201705_19715,0
45485,201705_19716,0
45486,201705_19717,1
45487,201705_19718,0
45488,201705_19719,1
45489,201705_19720,0
45490,201705_19721,0
45491,201705_19722,0
45492,201705_19723,1
45493,201705_19724,0
45494,201705_19725,0
45495,201705_19726,0
45496,201705_19727,0
45497,201705_19728,0
45498,201705_19729,1
45499,201705_19730,0
45500,201705_19731,0
45501,201705_19732,0
45502,201705_19733,0
45503,201705_19734,1
45504,201705_19735,0
45505,201705_19736,1
45506,201705_19737,0
45507,201705_19738,0
45508,201705_19739,0
45509,201705_19740,0
45510,201705_19741,1
45511,201705_19742,0
45512,201705_19743,1
45513,201705_19744,0
45514,201705_19745,1
45515,201705_19746,0
45516,201705_19747,1
45517,201705_19748,1
45518,201705_19749,0
45519,201705_19750,0
45520,201705_19751,0
45521,201705_19752,0
45522,201705_19753,1
45523,201705_19754,0
45524,201705_19755,0
45525,201705_19756,0
45526,201705_19757,0
45527,201705_19758,0
45528,201705_19759,0
45529,201705_19760,1
45530,201705_19761,0
45531,201705_19762,0
45532,201705_19763,0
45533,201705_19764,0
45534,201705_19765,0
45535,201705_19766,0
45536,201705_19767,0
45537,201705_19768,1
45538,201705_19769,1
45539,201705_19770,1
45540,201705_19771,0
45541,201705_19772,0
45542,201705_19773,0
45543,201705_19774,0
45544,201705_19775,0
45545,201705_19776,0
45546,201705_19777,0
45547,201705_19778,1
45548,201705_19779,1
45549,201705_19780,0
45550,201705_19781,0
45551,201705_19782,0
45552,201705_19783,0
45553,201705_19784,0
45554,201705_19785,1
45555,201705_19786,0
45556,201705_19787,0
45557,201705_19788,0
45558,201705_19789,0
45559,201705_19790,0
45560,201705_19791,1
45561,201705_19792,0
45562,201705_19793,0
45563,201705_19794,1
45564,201705_19795,0
45565,201705_19796,1
45566,201705_19797,1
45567,201705_19798,0
45568,201705_19799,0
45569,201705_19800,1
45570,201705_19801,0
45571,201705_19802,1
45572,201705_19803,0
45573,201705_19804,0
45574,201705_19805,0
45575,201705_19806,0
45576,201705_19807,0
45577,201705_19808,0
45578,201705_19809,1
45579,201705_19810,0
45580,201705_19811,1
45581,201705_19812,0
45582,201705_19813,0
45583,201705_19814,0
45584,201705_19815,1
45585,201705_19816,0
45586,201705_19817,0
45587,201705_19818,0
45588,201705_19819,0
45589,201705_19820,0
45590,201705_19821,0
45591,201705_19822,1
45592,201705_19823,0
45593,201705_19824,0
45594,201705_19825,0
45595,201705_19826,0
45596,201705_19827,0
45597,201705_19828,1
45598,201705_19829,0
45599,201705_19830,1
45600,201705_19831,0
45601,201705_19832,0
45602,201705_19833,0
45603,201705_19834,0
45604,201705_19835,1
45605,201705_19836,1
45606,201705_19837,0
45607,201705_19838,0
45608,201705_19839,0
45609,201705_19840,0
45610,201705_19841,1
45611,201705_19842,1
45612,201705_19843,0
45613,201705_19844,1
45614,201705_19845,0
45615,201705_19846,1
45616,201705_19847,0
45617,201705_19848,0
45618,201705_19849,0
45619,201705_19850,0
45620,201705_19851,1
45621,201705_19852,0
45622,201705_19853,1
45623,201705_19854,1
45624,201705_19855,0
45625,201705_19856,0
45626,201705_19857,0
45627,201705_19858,1
45628,201705_19859,0
45629,201705_19860,0
45630,201705_19861,0
45631,201705_19862,1
45632,201705_19863,0
45633,201705_19864,0
45634,201705_19865,1
45635,201705_19866,1
45636,201705_19867,0
45637,201705_19868,0
45638,201705_19869,0
45639,201705_19870,0
45640,201705_19871,1
45641,201705_19872,0
45642,201705_19873,1
45643,201705_19874,1
45644,201705_19875,1
45645,201705_19876,1
45646,201705_19877,1
45647,201705_19878,0
45648,201705_19879,1
45649,201705_19880,0
45650,201705_19881,0
45651,201705_19882,0
45652,201705_19883,0
45653,201705_19884,1
45654,201705_19885,0
45655,201705_19886,0
45656,201705_19887,1
45657,201705_19888,1
45658,201705_19889,0
45659,201705_19890,0
45660,201705_19891,0
45661,201705_19892,0
45662,201705_19893,0
45663,201705_19894,0
45664,201705_19895,1
45665,201705_19896,0
45666,201705_19897,1
45667,201705_19898,1
45668,201705_19899,1
45669,201705_19900,0
45670,201705_19901,0
45671,201705_19902,0
45672,201705_19903,1
45673,201705_19904,0
45674,201705_19905,0
45675,201705_19906,0
45676,201705_19907,1
45677,201705_19908,0
45678,201705_19909,1
45679,201705_19910,0
45680,201705_19911,1
45681,201705_19912,0
45682,201705_19913,0
45683,201705_19914,0
45684,201705_19915,1
45685,201705_19916,0
45686,201705_19917,1
45687,201705_19918,0
45688,201705_19919,1
45689,201705_19920,0
45690,201705_19921,0
45691,201705_19922,0
45692,201705_19923,1
45693,201705_19924,0
45694,201705_19925,1
45695,201705_19926,0
45696,201705_19927,1
45697,201705_19928,1
45698,201705_19929,1
45699,201705_19930,1
45700,201705_19931,1
45701,201705_19932,0
45702,201705_19933,0
45703,201705_19934,0
45704,201705_19935,0
45705,201705_19936,0
45706,201705_19937,0
45707,201705_19938,0
45708,201705_19939,0
45709,201705_19940,0
45710,201705_19941,0
45711,201705_19942,1
45712,201705_19943,1
45713,201705_19944,0
45714,201705_19945,0
45715,201705_19946,1
45716,201705_19947,0
45717,201705_19948,1
45718,201705_19949,0
45719,201705_19950,1
45720,201705_19951,1
45721,201705_19952,1
45722,201705_19953,1
45723,201705_19954,0
45724,201705_19955,0
45725,201705_19956,1
45726,201705_19957,0
45727,201705_19958,0
45728,201705_19959,1
45729,201705_19960,0
45730,201705_19961,0
45731,201705_19962,1
45732,201705_19963,0
45733,201705_19964,0
45734,201705_19965,0
45735,201705_19966,1
45736,201705_19967,0
45737,201705_19968,0
45738,201705_19969,0
45739,201705_19970,1
45740,201705_19971,0
45741,201705_19972,0
45742,201705_19973,0
45743,201705_19974,0
45744,201705_19975,0
45745,201705_19976,1
45746,201705_19977,0
45747,201705_19978,1
45748,201705_19979,0
45749,201705_19980,1
45750,201705_19981,0
45751,201705_19982,0
45752,201705_19983,1
45753,201705_19984,0
45754,201705_19985,1
45755,201705_19986,1
45756,201705_19987,0
45757,201705_19988,1
45758,201705_19989,0
45759,201705_19990,0
45760,201705_19991,0
45761,201705_19992,0
45762,201705_19993,1
45763,201705_19994,0
45764,201705_19995,0
45765,201705_19996,1
45766,201705_19997,0
45767,201705_19998,0
45768,201705_19999,0
45769,201705_20000,0
45770,201705_20001,0
45771,201705_20002,0
45772,201705_20003,1
45773,201705_20004,0
45774,201705_20005,0
45775,201705_20006,0
45776,201705_20007,1
45777,201705_20008,0
45778,201705_20009,0
45779,201705_20010,0
45780,201705_20011,0
45781,201705_20012,0
45782,201705_20013,0
45783,201705_20014,1
45784,201705_20015,0
45785,201705_20016,0
45786,201705_20017,0
45787,201705_20018,1
45788,201705_20019,1
45789,201705_20020,1
45790,201705_20021,0
45791,201705_20022,1
45792,201705_20023,0
45793,201705_20024,1
45794,201705_20025,1
45795,201705_20026,0
45796,201705_20027,0
45797,201705_20028,1
45798,201705_20029,1
45799,201705_20030,0
45800,201705_20031,0
45801,201705_20032,0
45802,201705_20033,0
45803,201705_20034,0
45804,201705_20035,0
45805,201705_20036,0
45806,201705_20037,0
45807,201705_20038,0
45808,201705_20039,1
45809,201705_20040,1
45810,201705_20041,1
45811,201705_20042,0
45812,201705_20043,0
45813,201705_20044,0
45814,201705_20045,0
45815,201705_20046,1
45816,201705_20047,1
45817,201705_20048,0
45818,201705_20049,0
45819,201705_20050,0
45820,201705_20051,1
45821,201705_20052,0
45822,201705_20053,1
45823,201705_20054,0
45824,201705_20055,0
45825,201705_20056,0
45826,201705_20057,0
45827,201705_20058,0
45828,201705_20059,0
45829,201705_20060,0
45830,201705_20061,0
45831,201705_20062,0
45832,201705_20063,0
45833,201705_20064,0
45834,201705_20065,1
45835,201705_20066,0
45836,201705_20067,0
45837,201705_20068,0
45838,201705_20069,0
45839,201705_20070,0
45840,201705_20071,0
45841,201705_20072,0
45842,201705_20073,0
45843,201705_20074,1
45844,201705_20075,1
45845,201705_20076,0
45846,201705_20077,1
45847,201705_20078,1
45848,201705_20079,0
45849,201705_20080,0
45850,201705_20081,1
45851,201705_20082,1
45852,201705_20083,0
45853,201705_20084,0
45854,201705_20085,0
45855,201705_20086,1
45856,201705_20087,0
45857,201705_20088,0
45858,201705_20089,1
45859,201705_20090,0
45860,201705_20091,1
45861,201705_20092,0
45862,201705_20093,0
45863,201705_20094,1
45864,201705_20095,0
45865,201705_20096,1
45866,201705_20097,0
45867,201705_20098,1
45868,201705_20099,0
45869,201705_20100,1
45870,201705_20101,0
45871,201705_20102,0
45872,201705_20103,0
45873,201705_20104,0
45874,201705_20105,1
45875,201705_20106,0
45876,201705_20107,0
45877,201705_20108,1
45878,201705_20109,0
45879,201705_20110,0
45880,201705_20111,0
45881,201705_20112,0
45882,201705_20113,0
45883,201705_20114,1
45884,201705_20115,1
45885,201705_20116,1
45886,201705_20117,0
45887,201705_20118,0
45888,201705_20119,1
45889,201705_20120,0
45890,201705_20121,0
45891,201705_20122,0
45892,201705_20123,0
45893,201705_20124,0
45894,201705_20125,0
45895,201705_20126,0
45896,201705_20127,0
45897,201705_20128,1
45898,201705_20129,0
45899,201705_20130,0
45900,201705_20131,0
45901,201705_20132,1
45902,201705_20133,1
45903,201705_20134,0
45904,201705_20135,0
45905,201705_20136,0
45906,201705_20137,0
45907,201705_20138,0
45908,201705_20139,1
45909,201705_20140,0
45910,201705_20141,1
45911,201705_20142,1
45912,201705_20143,0
45913,201705_20144,1
45914,201705_20145,1
45915,201705_20146,0
45916,201705_20147,0
45917,201705_20148,0
45918,201705_20149,1
45919,201705_20150,0
45920,201705_20151,0
45921,201705_20152,0
45922,201705_20153,1
45923,201705_20154,0
45924,201705_20155,1
45925,201705_20156,0
45926,201705_20157,1
45927,201705_20158,0
45928,201705_20159,0
45929,201705_20160,0
45930,201705_20161,1
45931,201705_20162,0
45932,201705_20163,1
45933,201705_20164,0
45934,201705_20165,1
45935,201705_20166,0
45936,201705_20167,0
45937,201705_20168,0
45938,201705_20169,1
45939,201705_20170,1
45940,201705_20171,0
45941,201705_20172,0
45942,201705_20173,0
45943,201705_20174,0
45944,201705_20175,1
45945,201705_20176,1
45946,201705_20177,0
45947,201705_20178,0
45948,201705_20179,0
45949,201705_20180,1
45950,201705_20181,1
45951,201705_20182,0
45952,201705_20183,1
45953,201705_20184,1
45954,201705_20185,1
45955,201705_20186,0
45956,201705_20187,0
45957,201705_20188,1
45958,201705_20189,0
45959,201705_20190,0
45960,201705_20191,0
45961,201705_20192,0
45962,201705_20193,1
45963,201705_20194,0
45964,201705_20195,0
45965,201705_20196,0
45966,201705_20197,1
45967,201705_20198,1
45968,201705_20199,0
45969,201705_20200,1
45970,201705_20201,1
45971,201705_20202,0
45972,201705_20203,0
45973,201705_20204,0
45974,201705_20205,0
45975,201705_20206,0
45976,201705_20207,0
45977,201705_20208,0
45978,201705_20209,0
45979,201705_20210,0
45980,201705_20211,1
45981,201705_20212,0
45982,201705_20213,1
45983,201705_20214,0
45984,201705_20215,0
45985,201705_20216,0
45986,201705_20217,1
45987,201705_20218,1
45988,201705_20219,0
45989,201705_20220,0
45990,201705_20221,0
45991,201705_20222,1
45992,201705_20223,1
45993,201705_20224,0
45994,201705_20225,1
45995,201705_20226,0
45996,201705_20227,0
45997,201705_20228,0
45998,201705_20229,1
45999,201705_20230,0
46000,201705_20231,1
46001,201705_20232,0
46002,201705_20233,0
46003,201705_20234,0
46004,201705_20235,0
46005,201705_20236,1
46006,201705_20237,1
46007,201705_20238,1
46008,201705_20239,0
46009,201705_20240,0
46010,201705_20241,0
46011,201705_20242,0
46012,201705_20243,0
46013,201705_20244,1
46014,201705_20245,0
46015,201705_20246,0
46016,201705_20247,0
46017,201705_20248,1
46018,201705_20249,0
46019,201705_20250,0
46020,201705_20251,0
46021,201705_20252,0
46022,201705_20253,1
46023,201705_20254,1
46024,201705_20255,0
46025,201705_20256,0
46026,201705_20257,1
46027,201705_20258,1
46028,201705_20259,1
46029,201705_20260,0
46030,201705_20261,0
46031,201705_20262,1
46032,201705_20263,1
46033,201705_20264,1
46034,201705_20265,1
46035,201705_20266,1
46036,201705_20267,1
46037,201705_20268,0
46038,201705_20269,1
46039,201705_20270,1
46040,201705_20271,0
46041,201705_20272,0
46042,201705_20273,0
46043,201705_20274,0
46044,201705_20275,0
46045,201705_20276,0
46046,201705_20277,0
46047,201705_20278,1
46048,201705_20279,1
46049,201705_20280,1
46050,201705_20281,0
46051,201705_20282,0
46052,201705_20283,0
46053,201705_20284,1
46054,201705_20285,1
46055,201705_20286,1
46056,201705_20287,1
46057,201705_20288,0
46058,201705_20289,0
46059,201705_20290,0
46060,201705_20291,1
46061,201705_20292,0
46062,201705_20293,0
46063,201705_20294,1
46064,201705_20295,0
46065,201705_20296,1
46066,201705_20297,0
46067,201705_20298,1
46068,201705_20299,1
46069,201705_20300,0
46070,201705_20301,0
46071,201705_20302,1
46072,201705_20303,1
46073,201705_20304,1
46074,201705_20305,1
46075,201705_20306,1
46076,201705_20307,1
46077,201705_20308,1
46078,201705_20309,1
46079,201705_20310,1
46080,201705_20311,1
46081,201705_20312,1
46082,201705_20313,1
46083,201705_20314,1
46084,201705_20315,1
46085,201705_20316,0
46086,201705_20317,1
46087,201705_20318,1
46088,201705_20319,1
46089,201705_20320,1
46090,201705_20321,0
46091,201705_20322,0
46092,201705_20323,1
46093,201705_20324,1
46094,201705_20325,1
46095,201705_20326,1
46096,201705_20327,1
46097,201705_20328,0
46098,201705_20329,1
46099,201705_20330,0
46100,201705_20331,0
46101,201705_20332,0
46102,201705_20333,0
46103,201705_20334,0
46104,201705_20335,1
46105,201705_20336,1
46106,201705_20337,1
46107,201705_20338,1
46108,201705_20339,0
46109,201705_20340,0
46110,201705_20341,1
46111,201705_20342,0
46112,201705_20343,1
46113,201705_20344,0
46114,201705_20345,0
46115,201705_20346,0
46116,201705_20347,1
46117,201705_20348,0
46118,201705_20349,1
46119,201705_20350,0
46120,201705_20351,0
46121,201705_20352,0
46122,201705_20353,0
46123,201705_20354,0
46124,201705_20355,0
46125,201705_20356,1
46126,201705_20357,0
46127,201705_20358,1
46128,201705_20359,0
46129,201705_20360,0
46130,201705_20361,0
46131,201705_20362,0
46132,201705_20363,0
46133,201705_20364,1
46134,201705_20365,0
46135,201705_20366,0
46136,201705_20367,1
46137,201705_20368,1
46138,201705_20369,0
46139,201705_20370,0
46140,201705_20371,0
46141,201705_20372,0
46142,201705_20373,0
46143,201705_20374,1
46144,201705_20375,1
46145,201705_20376,0
46146,201705_20377,1
46147,201705_20378,1
46148,201705_20379,0
46149,201705_20380,1
46150,201705_20381,0
46151,201705_20382,1
46152,201705_20383,1
46153,201705_20384,0
46154,201705_20385,0
46155,201705_20386,0
46156,201705_20387,0
46157,201705_20388,0
46158,201705_20389,0
46159,201705_20390,0
46160,201705_20391,0
46161,201705_20392,0
46162,201705_20393,0
46163,201705_20394,0
46164,201705_20395,0
46165,201705_20396,0
46166,201705_20397,0
46167,201705_20398,1
46168,201705_20399,0
46169,201705_20400,0
46170,201705_20401,1
46171,201705_20402,1
46172,201705_20403,0
46173,201705_20404,0
46174,201705_20405,1
46175,201705_20406,0
46176,201705_20407,1
46177,201705_20408,1
46178,201705_20409,1
46179,201705_20410,0
46180,201705_20411,1
46181,201705_20412,1
46182,201705_20413,0
46183,201705_20414,1
46184,201705_20415,0
46185,201705_20416,0
46186,201705_20417,0
46187,201705_20418,1
46188,201705_20419,1
46189,201705_20420,0
46190,201705_20421,0
46191,201705_20422,0
46192,201705_20423,1
46193,201705_20424,1
46194,201705_20425,1
46195,201705_20426,0
46196,201705_20427,0
46197,201705_20428,0
46198,201705_20429,1
46199,201705_20430,1
46200,201705_20431,0
46201,201705_20432,0
46202,201705_20433,1
46203,201705_20434,1
46204,201705_20435,0
46205,201705_20436,0
46206,201705_20437,0
46207,201705_20438,1
46208,201705_20439,0
46209,201705_20440,0
46210,201705_20441,0
46211,201705_20442,0
46212,201705_20443,0
46213,201705_20444,0
46214,201705_20445,1
46215,201705_20446,0
46216,201705_20447,0
46217,201705_20448,0
46218,201705_20449,1
46219,201705_20450,0
46220,201705_20451,1
46221,201705_20452,0
46222,201705_20453,0
46223,201705_20454,0
46224,201705_20455,0
46225,201705_20456,1
46226,201705_20457,0
46227,201705_20458,0
46228,201705_20459,1
46229,201705_20460,0
46230,201705_20461,1
46231,201705_20462,1
46232,201705_20463,1
46233,201705_20464,0
46234,201705_20465,1
46235,201705_20466,1
46236,201705_20467,1
46237,201705_20468,1
46238,201705_20469,1
46239,201705_20470,0
46240,201705_20471,1
46241,201705_20472,0
46242,201705_20473,1
46243,201705_20474,1
46244,201705_20475,0
46245,201705_20476,0
46246,201705_20477,1
46247,201705_20478,0
46248,201705_20479,1
46249,201705_20480,1
46250,201705_20481,1
46251,201705_20482,1
46252,201705_20483,0
46253,201705_20484,0
46254,201705_20485,0
46255,201705_20486,0
46256,201705_20487,0
46257,201705_20488,1
46258,201705_20489,0
46259,201705_20490,0
46260,201705_20491,1
46261,201705_20492,0
46262,201705_20493,0
46263,201705_20494,1
46264,201705_20495,0
46265,201705_20496,0
46266,201705_20497,0
46267,201705_20498,1
46268,201705_20499,0
46269,201705_20500,1
46270,201705_20501,0
46271,201705_20502,1
46272,201705_20503,0
46273,201705_20504,0
46274,201705_20505,1
46275,201705_20506,0
46276,201705_20507,1
46277,201705_20508,1
46278,201705_20509,0
46279,201705_20510,1
46280,201705_20511,0
46281,201705_20512,1
46282,201705_20513,1
46283,201705_20514,0
46284,201705_20515,1
46285,201705_20516,0
46286,201705_20517,1
46287,201705_20518,0
46288,201705_20519,0
46289,201705_20520,0
46290,201705_20521,1
46291,201705_20522,0
46292,201705_20523,0
46293,201705_20524,0
46294,201705_20525,0
46295,201705_20526,0
46296,201705_20527,0
46297,201705_20528,0
46298,201705_20529,1
46299,201705_20530,1
46300,201705_20531,0
46301,201705_20532,0
46302,201705_20533,0
46303,201705_20534,1
46304,201705_20535,1
